ID	i	j	LENGTH	TYPE	MODES	LANES	VDF	DATA1	DATA2	DATA3	VOLAX	F_fncti	F_length	F_nat	F_pabuss	F_reg	F_regbus	F_sabuss	F_skaft	F_skbuss	F_sobuss	F_temp	F_vabuss	geometry
7806-9450	7806	9450	8.6000004000000008	71	ijk	1.0000000000000000	0	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	8.6000004000000008	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	LINESTRING(809.486023 7310.120117, 814.764038 7303.47998)
7828-9216	7828	9216	13.9699989999999996	71	ijk	1.0000000000000000	0	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	13.9700000000000006	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	LINESTRING(816.89801 7340.77002, 808.153992 7331.97998)
9139-9451	9139	9451	15.3100000000000005	71	ijk	1.0000000000000000	0	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	15.3100000000000005	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	LINESTRING(832.265991 7344.669922, 843.218018 7347.669922)
9216-7828	9216	7828	13.9699989999999996	71	ijk	1.0000000000000000	0	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	13.9700000000000006	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	LINESTRING(808.153992 7331.97998, 816.89801 7340.77002)
9450-7806	9450	7806	8.6000004000000008	71	ijk	1.0000000000000000	0	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	8.6000004000000008	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	LINESTRING(814.764038 7303.47998, 809.486023 7310.120117)
9451-9139	9451	9139	15.3100000000000005	71	ijk	1.0000000000000000	0	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	15.3100000000000005	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	LINESTRING(843.218018 7347.669922, 832.265991 7344.669922)
203770-203772	203770	203772	0.9693706000000000	1	cbg	2.0000000000000000	64	0.0000000000000000	1.0000000000000000	1.0000000000000000	0.0000000000000000	0.0000000000000000	0.8100000000000001	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	LINESTRING(817.830994 7273.959961, 817.829529 7273.981934, 817.828918 7274.021973, 817.831482 7274.044434, 817.832092 7274.049805, 817.836914 7274.086914, 817.842773 7274.10791, 817.853577 7274.124512, 817.866394 7274.13916, 817.897095 7274.16748, 817.927979 7274.199219, 817.958313 7274.232422, 817.985474 7274.263672, 818.00293 7274.286621, 818.027222 7274.3125, 818.043518 7274.321777, 818.069092 7274.32666, 818.105408 7274.330078, 818.144104 7274.333008, 818.184387 7274.335938, 818.240112 7274.340332, 818.283386 7274.342285, 818.31073 7274.344727, 818.347778 7274.347168, 818.371521 7274.350098, 818.389587 7274.353027, 818.404053 7274.359863)
203772-203770	203772	203770	0.9693706000000000	1	cbg	2.0000000000000000	64	0.0000000000000000	1.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.8100000000000001	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	LINESTRING(818.404053 7274.359863, 818.389587 7274.353027, 818.371521 7274.350098, 818.347778 7274.347168, 818.31073 7274.344727, 818.283386 7274.342285, 818.240112 7274.340332, 818.184387 7274.335938, 818.144104 7274.333008, 818.105408 7274.330078, 818.069092 7274.32666, 818.043518 7274.321777, 818.027222 7274.3125, 818.00293 7274.286621, 817.985474 7274.263672, 817.958313 7274.232422, 817.927979 7274.199219, 817.897095 7274.16748, 817.866394 7274.13916, 817.853577 7274.124512, 817.842773 7274.10791, 817.836914 7274.086914, 817.832092 7274.049805, 817.831482 7274.044434, 817.828918 7274.021973, 817.829529 7273.981934, 817.830994 7273.959961)
203842-203858	203842	203858	1.0477240999999999	1	cbg	3.0000000000000000	41	0.0000000000000000	1.0000000000000000	1.0000000000000000	0.0000000000000000	0.0000000000000000	0.8700000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	LINESTRING(811.002014 7277.839844, 811.003479 7277.838379, 811.014587 7277.854004, 811.025574 7277.869629, 811.03302 7277.879883, 811.036499 7277.884766, 811.047424 7277.900879, 811.058289 7277.916504, 811.069214 7277.932129, 811.080078 7277.947266, 811.091125 7277.962891, 811.102112 7277.979004, 811.112915 7277.994629, 811.123779 7278.010254, 811.134705 7278.025879, 811.145508 7278.041504, 811.156372 7278.057617, 811.167297 7278.073242, 811.177979 7278.089355, 811.188904 7278.105469, 811.199707 7278.121582, 811.21051 7278.137695, 811.221191 7278.154297, 811.231873 7278.17041, 811.242676 7278.186523, 811.253418 7278.202637, 811.256775 7278.20752, 811.264099 7278.218262, 811.274719 7278.234375, 811.2854 7278.250488, 811.296021 7278.266113, 811.306519 7278.282227, 811.317017 7278.29834, 811.327576 7278.314453, 811.338196 7278.330566, 811.348877 7278.346191, 811.359619 7278.362305, 811.370422 7278.378418, 811.381104 7278.394531, 811.391785 7278.410645, 811.402588 7278.426758, 811.41333 7278.442871, 811.424072 7278.458984, 811.434875 7278.475098, 811.445679 7278.491699, 811.456482 7278.507813, 811.467285 7278.523926, 811.478027 7278.539551, 811.488708 7278.555664, 811.491028 7278.560059)
203858-203842	203858	203842	1.0477240999999999	1	cbg	3.0000000000000000	41	0.0000000000000000	1.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.8700000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	LINESTRING(811.491028 7278.560059, 811.488708 7278.555664, 811.478027 7278.539551, 811.467285 7278.523926, 811.456482 7278.507813, 811.445679 7278.491699, 811.434875 7278.475098, 811.424072 7278.458984, 811.41333 7278.442871, 811.402588 7278.426758, 811.391785 7278.410645, 811.381104 7278.394531, 811.370422 7278.378418, 811.359619 7278.362305, 811.348877 7278.346191, 811.338196 7278.330566, 811.327576 7278.314453, 811.317017 7278.29834, 811.306519 7278.282227, 811.296021 7278.266113, 811.2854 7278.250488, 811.274719 7278.234375, 811.264099 7278.218262, 811.256775 7278.20752, 811.253418 7278.202637, 811.242676 7278.186523, 811.231873 7278.17041, 811.221191 7278.154297, 811.21051 7278.137695, 811.199707 7278.121582, 811.188904 7278.105469, 811.177979 7278.089355, 811.167297 7278.073242, 811.156372 7278.057617, 811.145508 7278.041504, 811.134705 7278.025879, 811.123779 7278.010254, 811.112915 7277.994629, 811.102112 7277.979004, 811.091125 7277.962891, 811.080078 7277.947266, 811.069214 7277.932129, 811.058289 7277.916504, 811.047424 7277.900879, 811.036499 7277.884766, 811.03302 7277.879883, 811.025574 7277.869629, 811.014587 7277.854004, 811.003479 7277.838379, 811.002014 7277.839844)
204020-204029	204020	204029	1.3995165000000001	1	cbg	2.0000000000000000	68	0.0000000000000000	1.0000000000000000	1.0000000000000000	0.0000000000000000	0.0000000000000000	1.1699999999999999	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	LINESTRING(806.345947 7283.009766, 806.349609 7283.016113, 806.355591 7283.02832, 806.362183 7283.041504, 806.369324 7283.053711, 806.376892 7283.066406, 806.384827 7283.078613, 806.393372 7283.09082, 806.402405 7283.103027, 806.411682 7283.114258, 806.421387 7283.125, 806.43103 7283.13623, 806.441223 7283.146484, 806.451721 7283.156738, 806.463318 7283.166992, 806.474304 7283.17627, 806.486023 7283.185547, 806.497192 7283.194336, 806.508972 7283.203125, 806.521118 7283.211426, 806.533325 7283.219727, 806.54541 7283.228027, 806.557617 7283.236328, 806.569824 7283.244629, 806.582092 7283.251953, 806.594788 7283.259766, 806.607605 7283.266602, 806.615906 7283.270996, 806.620728 7283.273926, 806.633972 7283.279297, 806.647583 7283.284668, 806.661377 7283.290039, 806.67572 7283.294922, 806.68988 7283.298828, 806.704407 7283.303223, 806.718689 7283.308105, 806.733093 7283.312012, 806.747375 7283.316406, 806.761414 7283.320801, 806.775574 7283.325684, 806.789673 7283.329102, 806.803772 7283.333984, 806.817871 7283.338379, 806.83197 7283.343262, 806.843323 7283.34668, 806.846191 7283.347168, 806.860413 7283.351563, 806.866089 7283.353516, 806.87439 7283.356445, 806.888977 7283.360352, 806.903198 7283.365234, 806.91687 7283.369141, 806.930908 7283.373535, 806.94458 7283.37793, 806.957581 7283.382324, 806.984192 7283.389648, 806.996887 7283.394043, 807.00293 7283.395996, 807.009888 7283.397949, 807.0224 7283.401367, 807.034912 7283.405273, 807.044495 7283.407715, 807.047424 7283.408203, 807.059509 7283.412109, 807.071594 7283.415527, 807.083801 7283.419434, 807.108398 7283.424805, 807.132019 7283.426758, 807.143921 7283.427734, 807.145325 7283.427734, 807.155273 7283.429199, 807.178894 7283.430664, 807.190979 7283.431152, 807.193787 7283.431152, 807.20282 7283.431641, 807.214294 7283.430664, 807.226685 7283.429688, 807.238281 7283.428711, 807.250427 7283.428223, 807.262878 7283.427246, 807.275574 7283.425781, 807.288574 7283.424316, 807.30127 7283.421387, 807.314087 7283.418457, 807.316528 7283.417969, 807.326782 7283.415527, 807.339905 7283.411621, 807.365906 7283.402832, 807.370972 7283.399902)
204029-204020	204029	204020	1.3995165000000001	1	cbg	2.0000000000000000	68	0.0000000000000000	1.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	1.1699999999999999	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	LINESTRING(807.370972 7283.399902, 807.365906 7283.402832, 807.339905 7283.411621, 807.326782 7283.415527, 807.316528 7283.417969, 807.314087 7283.418457, 807.30127 7283.421387, 807.288574 7283.424316, 807.275574 7283.425781, 807.262878 7283.427246, 807.250427 7283.428223, 807.238281 7283.428711, 807.226685 7283.429688, 807.214294 7283.430664, 807.20282 7283.431641, 807.193787 7283.431152, 807.190979 7283.431152, 807.178894 7283.430664, 807.155273 7283.429199, 807.145325 7283.427734, 807.143921 7283.427734, 807.132019 7283.426758, 807.108398 7283.424805, 807.083801 7283.419434, 807.071594 7283.415527, 807.059509 7283.412109, 807.047424 7283.408203, 807.044495 7283.407715, 807.034912 7283.405273, 807.0224 7283.401367, 807.009888 7283.397949, 807.00293 7283.395996, 806.996887 7283.394043, 806.984192 7283.389648, 806.957581 7283.382324, 806.94458 7283.37793, 806.930908 7283.373535, 806.91687 7283.369141, 806.903198 7283.365234, 806.888977 7283.360352, 806.87439 7283.356445, 806.866089 7283.353516, 806.860413 7283.351563, 806.846191 7283.347168, 806.843323 7283.34668, 806.83197 7283.343262, 806.817871 7283.338379, 806.803772 7283.333984, 806.789673 7283.329102, 806.775574 7283.325684, 806.761414 7283.320801, 806.747375 7283.316406, 806.733093 7283.312012, 806.718689 7283.308105, 806.704407 7283.303223, 806.68988 7283.298828, 806.67572 7283.294922, 806.661377 7283.290039, 806.647583 7283.284668, 806.633972 7283.279297, 806.620728 7283.273926, 806.615906 7283.270996, 806.607605 7283.266602, 806.594788 7283.259766, 806.582092 7283.251953, 806.569824 7283.244629, 806.557617 7283.236328, 806.54541 7283.228027, 806.533325 7283.219727, 806.521118 7283.211426, 806.508972 7283.203125, 806.497192 7283.194336, 806.486023 7283.185547, 806.474304 7283.17627, 806.463318 7283.166992, 806.451721 7283.156738, 806.441223 7283.146484, 806.43103 7283.13623, 806.421387 7283.125, 806.411682 7283.114258, 806.402405 7283.103027, 806.393372 7283.09082, 806.384827 7283.078613, 806.376892 7283.066406, 806.369324 7283.053711, 806.362183 7283.041504, 806.355591 7283.02832, 806.349609 7283.016113, 806.345947 7283.009766)
204258-204280	204258	204280	0.4886472000000000	1	cbg	2.0000000000000000	64	0.0000000000000000	1.0000000000000000	1.0000000000000000	0.0010066000000000	0.0000000000000000	0.4100000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	LINESTRING(795.14093 7291.929688, 795.140808 7291.927734, 795.133484 7291.954102, 795.116089 7291.998047, 795.101318 7292.037109, 795.091309 7292.063965, 795.085571 7292.080078, 795.080383 7292.097168, 795.078613 7292.109863, 795.078125 7292.121582, 795.077881 7292.133301, 795.07843 7292.141602, 795.080627 7292.170898, 795.081177 7292.192383, 795.081787 7292.202637, 795.082275 7292.226563, 795.081726 7292.251953, 795.078674 7292.276367, 795.070374 7292.304688, 795.065002 7292.319824)
204280-204258	204280	204258	0.4886472000000000	1	cbg	2.0000000000000000	64	0.0000000000000000	1.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.4100000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	LINESTRING(795.065002 7292.319824, 795.070374 7292.304688, 795.078674 7292.276367, 795.081726 7292.251953, 795.082275 7292.226563, 795.081787 7292.202637, 795.081177 7292.192383, 795.080627 7292.170898, 795.07843 7292.141602, 795.077881 7292.133301, 795.078125 7292.121582, 795.078613 7292.109863, 795.080383 7292.097168, 795.085571 7292.080078, 795.091309 7292.063965, 795.101318 7292.037109, 795.116089 7291.998047, 795.133484 7291.954102, 795.140808 7291.927734, 795.14093 7291.929688)
204344-204350	204344	204350	0.9421349000000000	1	cbg	2.0000000000000000	54	0.0000000000000000	1.0000000000000000	1.0000000000000000	0.0000000000000000	0.0000000000000000	0.7800000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	LINESTRING(793.462036 7293.879883, 793.422302 7293.899414, 793.366211 7293.918945, 793.31781 7293.934082, 793.28363 7293.941895, 793.22113 7293.956055, 793.164124 7293.965332, 793.119873 7293.971191, 793.062622 7293.976563, 793.015625 7293.978027, 792.926575 7293.979004, 792.773926 7293.980957, 792.690979 7293.97998)
204350-204344	204350	204344	0.9421349000000000	1	cbg	2.0000000000000000	54	0.0000000000000000	1.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.7800000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	LINESTRING(792.690979 7293.97998, 792.773926 7293.980957, 792.926575 7293.979004, 793.015625 7293.978027, 793.062622 7293.976563, 793.119873 7293.971191, 793.164124 7293.965332, 793.22113 7293.956055, 793.28363 7293.941895, 793.31781 7293.934082, 793.366211 7293.918945, 793.422302 7293.899414, 793.462036 7293.879883)
204350-204383	204350	204383	1.2515556000000001	1	cbg	2.0000000000000000	64	0.0000000000000000	1.0000000000000000	1.0000000000000000	0.0000000000000000	0.0000000000000000	1.0400000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	LINESTRING(792.690979 7293.97998, 792.6922 7293.996582, 792.693481 7294.001465, 792.695984 7294.01123, 792.701721 7294.024902, 792.722412 7294.068359, 792.75293 7294.136719, 792.778015 7294.193359, 792.798706 7294.233887, 792.823181 7294.271484, 792.869507 7294.338379, 792.878296 7294.353027, 792.88562 7294.365723, 792.889709 7294.373535, 792.892578 7294.380859, 792.894287 7294.387695, 792.895813 7294.397949, 792.897522 7294.412109, 792.89801 7294.444336, 792.89801 7294.472656, 792.898193 7294.497559, 792.898315 7294.511719, 792.90033 7294.527344, 792.901306 7294.535156, 792.90387 7294.544434, 792.90979 7294.550781, 792.914612 7294.557617, 792.91803 7294.560059, 792.924316 7294.564453, 792.931519 7294.566895, 792.941772 7294.571289, 792.94928 7294.574219, 792.961426 7294.577148, 792.973206 7294.581055, 792.985107 7294.584473, 793.041199 7294.600586, 793.096985 7294.617187, 793.139404 7294.629883, 793.164917 7294.635742, 793.17157 7294.637695, 793.1828 7294.638184, 793.193298 7294.63916, 793.203186 7294.639648, 793.246521 7294.641113, 793.260681 7294.641602, 793.297791 7294.642578, 793.310974 7294.640137)
204383-204350	204383	204350	1.2515556000000001	1	cbg	2.0000000000000000	64	0.0000000000000000	1.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	1.0400000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	LINESTRING(793.310974 7294.640137, 793.297791 7294.642578, 793.260681 7294.641602, 793.246521 7294.641113, 793.203186 7294.639648, 793.193298 7294.63916, 793.1828 7294.638184, 793.17157 7294.637695, 793.164917 7294.635742, 793.139404 7294.629883, 793.096985 7294.617187, 793.041199 7294.600586, 792.985107 7294.584473, 792.973206 7294.581055, 792.961426 7294.577148, 792.94928 7294.574219, 792.941772 7294.571289, 792.931519 7294.566895, 792.924316 7294.564453, 792.91803 7294.560059, 792.914612 7294.557617, 792.90979 7294.550781, 792.90387 7294.544434, 792.901306 7294.535156, 792.90033 7294.527344, 792.898315 7294.511719, 792.898193 7294.497559, 792.89801 7294.472656, 792.89801 7294.444336, 792.897522 7294.412109, 792.895813 7294.397949, 792.894287 7294.387695, 792.892578 7294.380859, 792.889709 7294.373535, 792.88562 7294.365723, 792.878296 7294.353027, 792.869507 7294.338379, 792.823181 7294.271484, 792.798706 7294.233887, 792.778015 7294.193359, 792.75293 7294.136719, 792.722412 7294.068359, 792.701721 7294.024902, 792.695984 7294.01123, 792.693481 7294.001465, 792.6922 7293.996582, 792.690979 7293.97998)
204616-204728	204616	204728	7.6675572000000001	1	cbg	2.0000000000000000	56	0.0000000000000000	1.0000000000000000	1.0000000000000000	0.0000000000000000	0.0000000000000000	6.3899999000000003	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	LINESTRING(805.614014 7299.399902, 805.604004 7299.41748, 805.583923 7299.455566, 805.528687 7299.561523, 805.484009 7299.649414, 805.451477 7299.711426, 805.435303 7299.741699, 805.427429 7299.754883, 805.421021 7299.76416, 805.415894 7299.772461, 805.398499 7299.798828, 805.375488 7299.830566, 805.364075 7299.847168, 805.343079 7299.874023, 805.319519 7299.901367, 805.294189 7299.929199, 805.267273 7299.958008, 805.225586 7299.99707, 805.174927 7300.046875, 805.151428 7300.067871, 805.09552 7300.121094, 805.040527 7300.174316, 805.016174 7300.199707, 805.003418 7300.213867, 804.985107 7300.234863, 804.962708 7300.263184, 804.948181 7300.281738, 804.938599 7300.294434, 804.920288 7300.320801, 804.899719 7300.351563, 804.880676 7300.382813, 804.85321 7300.43457, 804.828003 7300.489258, 804.808472 7300.538086, 804.789673 7300.588867, 804.764709 7300.657227, 804.74408 7300.712402, 804.718628 7300.782227, 804.692871 7300.852539, 804.665405 7300.927734, 804.633789 7301.01416, 804.617371 7301.058594, 804.583923 7301.149414, 804.568298 7301.189453, 804.542908 7301.26123, 804.521606 7301.318848, 804.498901 7301.379883, 804.489502 7301.405273, 804.464294 7301.474121, 804.462402 7301.479492, 804.449707 7301.515137, 804.412292 7301.615234, 804.392517 7301.669434, 804.370728 7301.728516, 804.343201 7301.803711, 804.322876 7301.859375, 804.299927 7301.921875, 804.278625 7301.979492, 804.252319 7302.050781, 804.232727 7302.10498, 804.208679 7302.169922, 804.192688 7302.212402, 804.166504 7302.283691, 804.141174 7302.351074, 804.120422 7302.408203, 804.087219 7302.498535, 804.071106 7302.543457, 804.001404 7302.73291, 803.983582 7302.780762, 803.968689 7302.821289, 803.947021 7302.875, 803.935425 7302.900391, 803.919189 7302.934082, 803.902771 7302.965332, 803.888611 7302.990234, 803.873474 7303.015137, 803.858704 7303.038574, 803.843384 7303.060547, 803.834106 7303.07373, 803.826294 7303.083984, 803.797302 7303.12207, 803.731506 7303.206543, 803.698486 7303.24707, 803.668091 7303.286133, 803.664673 7303.291016, 803.643921 7303.317383, 803.593079 7303.381348, 803.512573 7303.483398, 803.468506 7303.539063, 803.300415 7303.75, 803.258179 7303.804199, 803.203918 7303.872559, 803.150818 7303.94043, 803.107178 7303.995117, 803.017883 7304.108887, 802.972412 7304.166016, 802.928711 7304.221191, 802.883179 7304.278809, 802.854187 7304.315918, 802.799316 7304.384766, 802.749084 7304.447754, 802.658325 7304.564453, 802.632019 7304.599609, 802.622925 7304.612793, 802.601624 7304.646484, 802.575806 7304.692383, 802.56543 7304.712891, 802.555115 7304.734863, 802.545471 7304.757324, 802.53717 7304.778809, 802.529297 7304.800781, 802.522888 7304.819336, 802.516113 7304.842773, 802.51062 7304.863281, 802.505127 7304.885742, 802.505005 7304.889648)
204694-204705	204694	204705	1.2888459999999999	1	cbg	2.0000000000000000	60	0.0000000000000000	1.0000000000000000	1.0000000000000000	0.0000000000000000	0.0000000000000000	1.0700000999999999	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	LINESTRING(810.995056 7302.549805, 810.964722 7302.602051, 810.943604 7302.638184, 810.922424 7302.668457, 810.898376 7302.702148, 810.878174 7302.727539, 810.865601 7302.743164, 810.836487 7302.780762, 810.806702 7302.817383, 810.760681 7302.874023, 810.721985 7302.921875, 810.699829 7302.950684, 810.67981 7302.975586, 810.646912 7303.016602, 810.605103 7303.067383, 810.578918 7303.100098, 810.559998 7303.123047, 810.532227 7303.158691, 810.518799 7303.177734, 810.498413 7303.210449, 810.479004 7303.240723, 810.445129 7303.295898, 810.423401 7303.330566, 810.407227 7303.35791, 810.371826 7303.413574, 810.368958 7303.419922)
